"CIRCOSCRIZIONE";"PROVINCIA";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTILISTA"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"LA ROSA NEL PUGNO";"26"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"FEDERAZIONE DEI VERDI";"18"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"L'ULIVO";"1228"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"LEGA NORD";"148"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"UNIONE DI CENTRO";"190"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"ALLEANZA NAZIONALE";"183"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"DEM.CRIST.-NUOVO PSI";"15"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"FIAMMA TRICOLORE";"14"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"NO EURO";"2"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"FORZA ITALIA";"317"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BAISO";2681;1386;2404;1269;23;"ALTERNATIVA SOCIALE MUSSOLINI";"5"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"COMUNISTI ITALIANI";"214"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"PARTITO PENSIONATI";"24"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"DI PIETRO ITALIA DEI VALORI";"117"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"RIFONDAZIONE COMUNISTA";"475"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"U.D.EUR POPOLARI";"6"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"LA ROSA NEL PUGNO";"151"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"FEDERAZIONE DEI VERDI";"103"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"L'ULIVO";"3050"
"EMILIA-ROMAGNA";"REGGIO EMILIA";"BIBBIANO";6828;3374;6148;3072;75;"LEGA NORD";"267"
"BASILICATA";"POTENZA";"SAVOIA DI LUCANIA";1009;500;793;414;20;"L'ULIVO";"252"
"BASILICATA";"POTENZA";"SAVOIA DI LUCANIA";1009;500;793;414;20;"DI PIETRO ITALIA DEI VALORI";"19"
"BASILICATA";"POTENZA";"SAVOIA DI LUCANIA";1009;500;793;414;20;"TERZO POLO";"3"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"ALLEANZA NAZIONALE";"311"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"FIAMMA TRICOLORE";"88"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"DEM.CRIST.-NUOVO PSI";"34"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"FORZA ITALIA";"1161"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"PENSIONATI UNITI";"8"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"LEGA NORD";"36"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"ALTERNATIVA SOCIALE MUSSOLINI";"27"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"UNIONE DI CENTRO";"433"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"RIFONDAZIONE COMUNISTA";"125"
"BASILICATA";"POTENZA";"SENISE";5912;2912;4613;2269;129;"I SOCIALISTI ";"14"
"EMILIA-ROMAGNA";"PIACENZA";"VILLANOVA SULL'ARDA";1516;729;1378;688;16;"ALLEANZA NAZIONALE";"147"
"EMILIA-ROMAGNA";"PIACENZA";"VILLANOVA SULL'ARDA";1516;729;1378;688;16;"DEM.CRIST.-NUOVO PSI";"7"
"EMILIA-ROMAGNA";"PIACENZA";"VILLANOVA SULL'ARDA";1516;729;1378;688;16;"FIAMMA TRICOLORE";"8"
"EMILIA-ROMAGNA";"PIACENZA";"VILLANOVA SULL'ARDA";1516;729;1378;688;16;"NO EURO";"1"
"EMILIA-ROMAGNA";"PIACENZA";"VILLANOVA SULL'ARDA";1516;729;1378;688;16;"FORZA ITALIA";"268"
"EMILIA-ROMAGNA";"PIACENZA";"VILLANOVA SULL'ARDA";1516;729;1378;688;16;"ALTERNATIVA SOCIALE MUSSOLINI";"8"
"EMILIA-ROMAGNA";"PIACENZA";"ZERBA";106;55;79;47;0;"COMUNISTI ITALIANI";"2"
"EMILIA-ROMAGNA";"PIACENZA";"ZERBA";106;55;79;47;0;"PARTITO PENSIONATI";"0"
"EMILIA-ROMAGNA";"PIACENZA";"ZERBA";106;55;79;47;0;"DI PIETRO ITALIA DEI VALORI";"6"
"EMILIA-ROMAGNA";"PIACENZA";"ZERBA";106;55;79;47;0;"RIFONDAZIONE COMUNISTA";"0"
"EMILIA-ROMAGNA";"PIACENZA";"ZERBA";106;55;79;47;0;"U.D.EUR POPOLARI";"0"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"LEGA NORD";"4"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"ALTERNATIVA SOCIALE MUSSOLINI";"8"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"UNIONE DI CENTRO";"58"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"RIFONDAZIONE COMUNISTA";"27"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"I SOCIALISTI ";"0"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"PARTITO PENSIONATI";"5"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"COMUNISTI ITALIANI";"42"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"LA ROSA NEL PUGNO";"7"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"U.D.EUR POPOLARI";"75"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"FEDERAZIONE DEI VERDI";"19"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"L'ULIVO";"348"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"DI PIETRO ITALIA DEI VALORI";"22"
"BASILICATA";"POTENZA";"SPINOSO";1387;657;1027;498;35;"TERZO POLO";"5"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"ALLEANZA NAZIONALE";"21"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"FIAMMA TRICOLORE";"1"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"DEM.CRIST.-NUOVO PSI";"1"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"FORZA ITALIA";"69"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"PENSIONATI UNITI";"3"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"LEGA NORD";"0"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"ALTERNATIVA SOCIALE MUSSOLINI";"1"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"UNIONE DI CENTRO";"14"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"RIFONDAZIONE COMUNISTA";"20"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"I SOCIALISTI ";"1"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"PARTITO PENSIONATI";"0"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"COMUNISTI ITALIANI";"41"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"LA ROSA NEL PUGNO";"4"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"U.D.EUR POPOLARI";"18"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"FEDERAZIONE DEI VERDI";"8"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"L'ULIVO";"184"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"DI PIETRO ITALIA DEI VALORI";"9"
"BASILICATA";"POTENZA";"TEANA";595;278;441;199;34;"TERZO POLO";"1"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"ALLEANZA NAZIONALE";"74"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"FIAMMA TRICOLORE";"6"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"DEM.CRIST.-NUOVO PSI";"3"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"FORZA ITALIA";"192"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"PENSIONATI UNITI";"0"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"LEGA NORD";"11"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"ALTERNATIVA SOCIALE MUSSOLINI";"2"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"UNIONE DI CENTRO";"27"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"RIFONDAZIONE COMUNISTA";"102"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"I SOCIALISTI ";"7"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"PARTITO PENSIONATI";"4"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"COMUNISTI ITALIANI";"24"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"LA ROSA NEL PUGNO";"15"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"U.D.EUR POPOLARI";"34"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"FEDERAZIONE DEI VERDI";"46"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"L'ULIVO";"355"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"DI PIETRO ITALIA DEI VALORI";"17"
"BASILICATA";"POTENZA";"TERRANOVA DI POLLINO";1266;646;987;511;45;"TERZO POLO";"4"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"ALLEANZA NAZIONALE";"469"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"FIAMMA TRICOLORE";"17"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"DEM.CRIST.-NUOVO PSI";"19"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"FORZA ITALIA";"769"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"PENSIONATI UNITI";"17"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"LEGA NORD";"9"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"ALTERNATIVA SOCIALE MUSSOLINI";"12"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"UNIONE DI CENTRO";"396"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"RIFONDAZIONE COMUNISTA";"290"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"I SOCIALISTI ";"49"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"PARTITO PENSIONATI";"15"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"COMUNISTI ITALIANI";"118"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"LA ROSA NEL PUGNO";"72"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"U.D.EUR POPOLARI";"98"
"BASILICATA";"POTENZA";"TITO";5319;2635;4436;2260;94;"FEDERAZIONE DEI VERDI";"138"
"PIEMONTE 2";"CUNEO";"MURELLO";751;381;645;338;16;"FORZA ITALIA";"213"
"PIEMONTE 2";"CUNEO";"MURELLO";751;381;645;338;16;"UNIONE DI CENTRO";"63"
"PIEMONTE 2";"CUNEO";"MURELLO";751;381;645;338;16;"NO EURO";"2"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"DI PIETRO ITALIA DEI VALORI";"37"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"PARTITO PENSIONATI";"19"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"LA ROSA NEL PUGNO";"28"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"COMUNISTI ITALIANI";"19"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"FEDERAZIONE DEI VERDI";"16"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"L'ULIVO";"343"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"U.D.EUR POPOLARI";"34"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"RIFONDAZIONE COMUNISTA";"51"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"LEGA NORD";"301"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"ALTERNATIVA SOCIALE MUSSOLINI";"12"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"ALLEANZA NAZIONALE";"218"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"FIAMMA TRICOLORE";"10"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"DEM.CRIST.-NUOVO PSI";"7"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"FORZA ITALIA";"707"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"UNIONE DI CENTRO";"200"
"PIEMONTE 2";"CUNEO";"NARZOLE";2442;1187;2092;1060;39;"NO EURO";"14"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"DI PIETRO ITALIA DEI VALORI";"63"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"PARTITO PENSIONATI";"19"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"LA ROSA NEL PUGNO";"31"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"COMUNISTI ITALIANI";"27"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"FEDERAZIONE DEI VERDI";"30"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"L'ULIVO";"497"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"U.D.EUR POPOLARI";"15"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"RIFONDAZIONE COMUNISTA";"50"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"LEGA NORD";"170"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"ALTERNATIVA SOCIALE MUSSOLINI";"11"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"ALLEANZA NAZIONALE";"202"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"FIAMMA TRICOLORE";"6"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"DEM.CRIST.-NUOVO PSI";"10"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"FORZA ITALIA";"549"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"UNIONE DI CENTRO";"202"
"PIEMONTE 2";"CUNEO";"NEIVE";2370;1129;1987;978;40;"NO EURO";"11"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"DI PIETRO ITALIA DEI VALORI";"9"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"PARTITO PENSIONATI";"4"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"LA ROSA NEL PUGNO";"2"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"COMUNISTI ITALIANI";"7"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"FEDERAZIONE DEI VERDI";"6"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"L'ULIVO";"54"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"U.D.EUR POPOLARI";"3"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"RIFONDAZIONE COMUNISTA";"4"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"LEGA NORD";"45"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"ALTERNATIVA SOCIALE MUSSOLINI";"0"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"ALLEANZA NAZIONALE";"16"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"FIAMMA TRICOLORE";"0"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"DEM.CRIST.-NUOVO PSI";"0"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"FORZA ITALIA";"112"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"UNIONE DI CENTRO";"42"
"PIEMONTE 2";"CUNEO";"NEVIGLIE";344;166;310;152;5;"NO EURO";"1"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"DI PIETRO ITALIA DEI VALORI";"6"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"PARTITO PENSIONATI";"4"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"LA ROSA NEL PUGNO";"8"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"COMUNISTI ITALIANI";"12"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"FEDERAZIONE DEI VERDI";"6"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"L'ULIVO";"77"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"U.D.EUR POPOLARI";"2"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"RIFONDAZIONE COMUNISTA";"24"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"LEGA NORD";"40"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"ALTERNATIVA SOCIALE MUSSOLINI";"0"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"ALLEANZA NAZIONALE";"24"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"FIAMMA TRICOLORE";"2"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"DEM.CRIST.-NUOVO PSI";"4"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"FORZA ITALIA";"65"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"UNIONE DI CENTRO";"17"
"PIEMONTE 2";"CUNEO";"NIELLA BELBO";361;177;301;150;2;"NO EURO";"1"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"DI PIETRO ITALIA DEI VALORI";"20"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"PARTITO PENSIONATI";"7"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"LA ROSA NEL PUGNO";"26"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"COMUNISTI ITALIANI";"20"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"FEDERAZIONE DEI VERDI";"13"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"L'ULIVO";"160"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"U.D.EUR POPOLARI";"10"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"RIFONDAZIONE COMUNISTA";"35"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"LEGA NORD";"77"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"ALTERNATIVA SOCIALE MUSSOLINI";"2"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"ALLEANZA NAZIONALE";"60"
"PIEMONTE 2";"CUNEO";"NIELLA TANARO";813;401;670;336;8;"FIAMMA TRICOLORE";"5"
