"DATAELEZIONE";"CODTIPOELEZIONE";"REGIONE";"COLLEGIO";"descrlista";"votiLista";"cognome";"nome";"datanascita";"luogonascita";"sesso";"CODTIPOELETTO"
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"PSI";24918;"MALATTIA BRUNO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"LEGA LOMBARDA";27561;"CARTELLI FIORDELISA";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"PDS";17019;"RICCETTI MASSIMO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"MSI-DN";6590;"DAZZAN UMBERTO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"RIFONDAZIONE COMUNISTA";7892;"VIVAN DANTE";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"PRI";6189;"MARCHI MARCO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"FEDERAZIONE DEI VERDI";5921;"ASQUINI BRUNO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"PSDI";3883;"FACCHIN GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"PLI";3212;"FANTONI RENZO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"LISTA REFERENDUM";1587;"PASSON ROLANDO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"VERDI FEDERALISTI";1460;"BIRRI GAROFALO MARIA";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"PORDENONE";"FEDERALISMO-PENS.UV.";292;"CESERANI LUIGI";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"DC";24990;"CARPENEDO DIEGO";;;;;"E"
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"PSI";13629;"CASTIGLIONE FRANCO";;;;;"E"
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"LEGA LOMBARDA";15558;"BOSCO RINALDO";;;;;"E"
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"PDS";6112;"BELTRAME ANDREA";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"MSI-DN";4407;"ZEARO DARIO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"RIFONDAZIONE COMUNISTA";3662;"TAM GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"PRI";2260;"IOB SISTO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"FEDERAZIONE DEI VERDI";2492;"DELLA SCHIAVA GIAN PAOLO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"PSDI";2194;"PIZZI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"PLI";1400;"LA BRUNA BRUNO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"LISTA REFERENDUM";725;"PASSON ROLANDO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"VERDI FEDERALISTI";549;"DEL BIANCO RIZZARDO BEPPINO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"TOLMEZZO";"FEDERALISMO-PENS.UV.";198;"VENOSI SALVATORE";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"DC";44564;"BEORCHIA CLAUDIO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"PSI";22835;"CASTIGLIONE FRANCO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"LEGA LOMBARDA";24771;"DI CARLO MIRELLA";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"PDS";14000;"CADORINI SERGIO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"MSI-DN";9217;"COZZI AMERIGO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"RIFONDAZIONE COMUNISTA";5399;"GIACOMINI AMEDEO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"PRI";8309;"COJUTTI ALBERTO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"FEDERAZIONE DEI VERDI";6685;"BIASUTTI BRUNO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"PSDI";4509;"VALENT MARIA TERESA";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"PLI";4100;"BENEDETTI ANDREA";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"LISTA REFERENDUM";2334;"TAMBURLINI ANTONINO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"VERDI FEDERALISTI";1146;"PEDONE BRUNO";;;;;
5/4/1992 00:00:00;"S";"FRIULI-VENEZIA GIULIA";"UDINE";"FEDERALISMO-PENS.UV.";404;"CESERANI LUIGI";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"DC";41869;"ACQUARONE LORENZO";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"PDS";18058;"BARILLA' CARLO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"LEGA LOMBARDA";29302;"GUGLIERI ANDREA";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"PSI";19601;"DONATO MARIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"RIFONDAZIONE COMUNISTA";12208;"AIUTI CASTAGNO CARLA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"PRI";7021;"LANTERI WALTER";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"MSI-DN";10298;"GARIBALDI MARIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"FEDERAZIONE DEI VERDI";7149;"BORZONE GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"PLI";5210;"RAGNI CARLO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"PARTITO PENSIONATI";3005;"ALBONICO CARLA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"LA LEGA CAS-PENS.";3843;"SENTIERI RINO DETTO JOE SENTIE";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"PSDI";2934;"POGGI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"LISTA REFERENDUM";4241;"ASSERETTO ENZO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"IMPERIA";"FEDERALISMO-PENS.UV.";769;"GOICH WILMA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"DC";42511;"RUFFINO GIAN CARLO";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"PDS";28165;"TORTAROLO SERGIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"LEGA LOMBARDA";25001;"CAPPELLI SERGIO";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"PSI";16508;"CHEBELLO OSVALDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"RIFONDAZIONE COMUNISTA";12485;"GRILLO EZIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"PRI";5878;"SCOTTO MARCELLO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"MSI-DN";5384;"DI NARDO GABRIELE";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"FEDERAZIONE DEI VERDI";4955;"PONGIBOVE GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"PLI";3823;"BRIGNOLO MARIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"PARTITO PENSIONATI";2634;"ALBONICO CARLA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"LA LEGA CAS-PENS.";2562;"MILANESE ARMANDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"PSDI";1511;"RAMELLA UMBERTO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"LISTA REFERENDUM";1922;"VIVERI ANGELO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"CPA";1979;"TORRENTE MICHELE";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"SAVONA";"FEDERALISMO-PENS.UV.";804;"GOICH WILMA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"DC";25448;"AIACHINI PAOLO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"PDS";40841;"ROGNONI CARLO GIUSEPPE MARIA";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"LEGA LOMBARDA";16805;"ALCHIERI GABRIELLA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"PSI";17174;"GRILLO GUIDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"RIFONDAZIONE COMUNISTA";14390;"BOFFARDI GIULIANO MASSIMO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"PRI";8575;"GARRONE RICCARDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"MSI-DN";4929;"TRABALZINI TERZILIO GUIDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"FEDERAZIONE DEI VERDI";5879;"GUARNIERI ANGELO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"PLI";2939;"AGHINA MARIA ESTER";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"PARTITO PENSIONATI";2821;"ALBONICO CARLA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"LA LEGA CAS-PENS.";1802;"MARABOTTI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"PSDI";1658;"FIALE ARTURO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"LISTA REFERENDUM";1574;"VIVERI ANGELO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"CPA";1441;"TORRENTE MICHELE";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA I";"FEDERALISMO-PENS.UV.";443;"ROEMER DE RABENSTEIN RICCARDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"DC";18258;"MODUGNO COSTANTINO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"PDS";28273;"DANIELE GALDI MARIA GRAZIA";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"LEGA LOMBARDA";12137;"FERRETTI AGOSTINO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"PSI";11334;"MEOLI DELIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"RIFONDAZIONE COMUNISTA";10986;"BOFFARDI GIULIANO MASSIMO";;;;;"E"
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"PRI";6142;"GARRONE RICCARDO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"MSI-DN";4342;"MIGNANI BENITO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"FEDERAZIONE DEI VERDI";4340;"PAVESE OSVALDO EMILIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"PLI";2070;"CANEPA CLAUDIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"PARTITO PENSIONATI";2315;"ANDREOLETTI TARCISIO QUIRINO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"LA LEGA CAS-PENS.";1344;"PASSARIELLO ANIELLO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"PSDI";1362;"ROLLE BRUNO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"LISTA REFERENDUM";1284;"TOSA ANDREA DOMENICO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"CPA";912;"TORRENTE MICHELE";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA II";"FEDERALISMO-PENS.UV.";305;"DE LUIGI PIERO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"DC";24599;"SCHIFANO ANTONINO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"PDS";29303;"FERRARI SILVIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"LEGA LOMBARDA";20841;"CORRADO ANDREA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"PSI";18706;"MEOLI DELIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"RIFONDAZIONE COMUNISTA";12853;"BRUSCHI GIORDANO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"PRI";6616;"GRECO CONTARDO ANNA MARIA";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"MSI-DN";6541;"FERRARIS EZIO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"FEDERAZIONE DEI VERDI";5935;"GAGGERO SCAZZOLA MARIA GRAZIA ";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"PLI";3789;"ROSSETTI BRUNO";;;;;
5/4/1992 00:00:00;"S";"LIGURIA";"GENOVA III";"PARTITO PENSIONATI";3423;"ANDREOLETTI TARCISIO QUIRINO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"MILANO III";"CPA";186;"DELFINI ORAZIO GIOVANNI BATTIS";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"MILANO III";"FEDERALISMO-PENS.UV.";343;"AZZOLINA GAETANO";;;;;
5/4/1992 00:00:00;"S";"LOMBARDIA";"MILANO III";"MOVIMENTO DELLE LIBERTA'";98;"FERRARO STEFANO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"ORVIETO";"DC";14602;"BENEDETTI VALENTINO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"ORVIETO";"PSI";9737;"CASOLI GIORGIO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"ORVIETO";"RIFONDAZIONE COMUNISTA";5789;"BARTOLINI MARIO ANDREA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VIAREGGIO";"PARTITO PENSIONATI";1565;"BARSOTTI GIORGIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VIAREGGIO";"MOV.AUT.TOSCANO";309;"TOLAINI  VEZZOSI IVONNE";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VIAREGGIO";"MOV.POL.DIF.AUTOMOB.";244;"BIONDANI ELISA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VIAREGGIO";"FEDERALISMO-PENS.UV.";175;"CRICHIGNO FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"PDS";21916;"ANGELI OSVALDO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"DC";30392;"FONTANA ALBINO";;;;;"E"
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"PSI";15588;"COLZI OTTAVIANO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"RIFONDAZIONE COMUNISTA";14832;"MARCHETTI FAUSTO";;;;;"E"
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"PRI";10792;"ISOPPI ENZO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"MSI-DN";6458;"BRONDI GIACOMO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"LEGA LOMBARDA";5054;"DEL CARRIA RENZO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"FEDERAZIONE DEI VERDI";3689;"PACETTI GRAZIANA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"PLI";1260;"ANDREANI ADRIANO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"CPA";1501;"GUADAGNI DELFINO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"PSDI-LEGA NUOVA";8488;"FERRI ENRICO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"LISTA REFERENDUM";2232;"PUCCETTI AUGUSTO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"PARTITO PENSIONATI";1139;"LULLI ANDREA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"MOV.AUT.TOSCANO";112;"SACCHI ENZO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"MOV.POL.DIF.AUTOMOB.";171;"BIONDANI ELISA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"MASSA-CARRARA";"FEDERALISMO-PENS.UV.";121;"CRICHIGNO FRANCESCO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"PDS";44780;"SENESE SALVATORE";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"DC";33021;"DINI DINO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"PSI";18576;"CORUCCI EZIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"RIFONDAZIONE COMUNISTA";17080;"CARPI UMBERTO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"PRI";7869;"RAVELLI VITALE";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"MSI-DN";9327;"LUVISOTTI VIRGILIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"LEGA LOMBARDA";4801;"NICOLAI GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"FEDERAZIONE DEI VERDI";4920;"SALARDI MARCO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"PLI";2444;"ANSELMI LUCA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"CPA";3299;"MAIONCHI BRUNO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"PSDI-LEGA NUOVA";1993;"CRISTIANI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"LISTA REFERENDUM";1951;"PERA GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"MOV.AUT.TOSCANO";339;"CIANGHEROTTI RENZO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"MOV.POL.DIF.AUTOMOB.";261;"BENVENUTI RAFFAELLO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISA";"FEDERALISMO-PENS.UV.";274;"CIANGHEROTTI ENZO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"PDS";44280;"TADDEI BLENDA MARIA";;;;;"E"
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"DC";27701;"FILIPPI PIER LUIGI";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"PSI";16052;"MONNI CARLETTO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"RIFONDAZIONE COMUNISTA";13876;"TICCIATI BRUNELLO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"PRI";3271;"CROCETTI MARCELLO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"MSI-DN";5161;"SARTINI SAURO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"LEGA LOMBARDA";3521;"NICOLAI GIANCARLO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"FEDERAZIONE DEI VERDI";2560;"CHITI LUCIANO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"PLI";1665;"FIUMI PIERO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"CPA";1863;"CRISTIANI LEONELLO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"PSDI-LEGA NUOVA";1079;"MAZZONI NEVIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"LISTA REFERENDUM";979;"PERA MARCELLO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"PARTITO PENSIONATI";1077;"BARSOTTI GIORGIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"MOV.AUT.TOSCANO";326;"SACCHI ENZO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"MOV.POL.DIF.AUTOMOB.";165;"DE CESARI AMERIGO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"VOLTERRA";"FEDERALISMO-PENS.UV.";111;"BALDINI ARTURO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"PDS";50100;"ANDRIANI ANTONIO SILVANO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"DC";37667;"CHECCACCI ANTONIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"PSI";19350;"DONARELLI MELANI DORA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"RIFONDAZIONE COMUNISTA";19412;"FISCHETTI ANTONIO";;;;;"E"
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"PRI";7584;"MESSERI CORRADO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"MSI-DN";8375;"DANESI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"LEGA LOMBARDA";6905;"FRAGASSI TOMMASO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"FEDERAZIONE DEI VERDI";4898;"CAPECCHI GIULIANO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"PLI";2306;"BACCI SERGIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"CPA";3365;"FRANCESCHI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"PSDI-LEGA NUOVA";2456;"BRESCI UMBERTO GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"LISTA REFERENDUM";1632;"SIMONESCHI GUGLIELMO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"PARTITO PENSIONATI";2044;"LULLI ANDREA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"MOV.AUT.TOSCANO";641;"ZUCCONI MODIANO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"MOV.POL.DIF.AUTOMOB.";265;"DI DOMENICO DOMENICO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"PISTOIA";"FEDERALISMO-PENS.UV.";283;"CANNATA NICOLO'";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"PDS";58243;"NERLI FRANCESCO";;;;;"E"
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"DC";27837;"BELLUCCI BIGI LILIA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"PSI";18898;"GIORGI GIORGIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"RIFONDAZIONE COMUNISTA";15062;"BELARDI MERLO ERIASE";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"PRI";4626;"TESTI VED BOTTEGHI MARIA GRAZI";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"MSI-DN";5268;"RIGATTI DANILO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"LEGA LOMBARDA";2634;"FABRONI ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"FEDERAZIONE DEI VERDI";2851;"NARDI RICCARDO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"PLI";2440;"COLOMBINI CINELLI FRANCESCA";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"CPA";1208;"GHIRIBELLI GIANFRANCO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"PSDI-LEGA NUOVA";1390;"GOTTI GIUSEPPE";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"LISTA REFERENDUM";1593;"PACCAGNINI MARIO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"MOV.AUT.TOSCANO";496;"BIANCIARDI OTTAVIANO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"LA LEGA CAS-PENS.";714;"VANNINI CARLO ALBERTO";;;;;
5/4/1992 00:00:00;"S";"TOSCANA";"SIENA";"FEDERALISMO-PENS.UV.";131;"PICERNI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"PDS";29693;"FRONDINI GIAMPIERO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"DC";28873;"RADI LUCIANO";;;;;"E"
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"PSI";19985;"CASOLI GIORGIO";;;;;"E"
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"RIFONDAZIONE COMUNISTA";9305;"PAMPANELLI AUGUSTO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"MSI-DN";7214;"RAYMONDI EUGENIO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"PRI";4605;"ZAGANELLI CORRADO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"FEDERAZIONE DEI VERDI";2735;"LUNGHI OLIMPIO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"LEGA LOMBARDA";1989;"VIGNAROLI ARMANDO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"PLI";1420;"LOVELLI GIOVANNI";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"CPA";1201;"CIARDELLI ALESSANDRO";;;;;
5/4/1992 00:00:00;"S";"UMBRIA";"PERUGIA I";"LISTA REFERENDUM";1376;"GUAZZONE STEFANO";;;;;
