"REGIONE";"COLLEGIO";"PROVINCIA";"COMUNE";"ELETTORI_TOTALI";"ELETTORI_MASCHI";"VOTANTI_TOTALI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BONDONE";"501";;"383";"196";"21";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BORGO VALSUGANA";"4762";;"3758";"1814";"71";"RIVOLUZIONE CIVILE";"91"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"BOSENTINO";"592";;"509";"242";"3";"RIVOLUZIONE CIVILE";"15"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BREGUZZO";"412";;"351";"177";"17";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BRENTONICO";"2813";;"2208";"1134";"70";"RIVOLUZIONE CIVILE";"46"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"BRESIMO";"205";;"155";"81";"17";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"BREZ";"496";;"400";"196";"28";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"BRIONE";"99";;"90";"48";"3";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CAGNO'";"247";;"205";"97";"11";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"GRIGNO";"1682";;"1255";"635";"39";"RIVOLUZIONE CIVILE";"19"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"GRUMES";"305";;"255";"123";"7";"RIVOLUZIONE CIVILE";"8"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"IMER";"860";;"674";"343";"12";"RIVOLUZIONE CIVILE";"8"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"ISERA";"1938";;"1568";"795";"38";"RIVOLUZIONE CIVILE";"47"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"IVANO-FRACENA";"211";;"170";"84";"1";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"LASINO";"943";;"812";"405";"25";"RIVOLUZIONE CIVILE";"28"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"LARDARO";"158";;"121";"59";"4";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"LAVARONE";"840";;"637";"311";"15";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"LAVIS";"5664";;"4713";"2361";"115";"RIVOLUZIONE CIVILE";"122"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"LEVICO TERME";"5155";;"3980";"1991";"101";"RIVOLUZIONE CIVILE";"119"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"LISIGNAGO";"370";;"281";"142";"9";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"LIVO";"597";;"484";"262";"34";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"STELVIO";"810";;"601";"315";"18";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"TERENTO";"1151";;"958";"498";"32";"RIVOLUZIONE CIVILE";"1"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"CORVARA IN BADIA";"1001";;"835";"410";"12";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CURON VENOSTA";"1617";;"1301";"691";"27";"RIVOLUZIONE CIVILE";"13"
"TRENTINO-ALTO ADIGE";"BRESSANONE";"BOLZANO";"DOBBIACO";"2301";;"1914";"960";"50";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CASTELFONDO";"431";;"346";"185";"15";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"CASTEL CONDINO";"174";;"146";"82";"3";"RIVOLUZIONE CIVILE";"2"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELLO-MOLINA DI FIEMME";"1602";;"1159";"587";"46";"RIVOLUZIONE CIVILE";"33"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELLO TESINO";"1035";;"770";"386";"13";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CASTELNUOVO";"694";;"541";"280";"15";"RIVOLUZIONE CIVILE";"14"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CAVALESE";"2748";;"2011";"981";"82";"RIVOLUZIONE CIVILE";"96"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CAVARENO";"681";;"531";"264";"23";"RIVOLUZIONE CIVILE";"13"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CAVEDAGO";"393";;"303";"156";"7";"RIVOLUZIONE CIVILE";"9"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"MEZZANO";"1213";;"948";"465";"45";"RIVOLUZIONE CIVILE";"16"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"MEZZOCORONA";"3616";;"2934";"1454";"82";"RIVOLUZIONE CIVILE";"59"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"MONTAGNE";"191";;"157";"71";"13";"RIVOLUZIONE CIVILE";"4"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"MORI";"6617";;"5463";"2678";"151";"RIVOLUZIONE CIVILE";"178"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"TRODENA NEL PARCO NATURALE";"684";;"558";"276";"17";"RIVOLUZIONE CIVILE";"5"
"TRENTINO-ALTO ADIGE";"ROVERETO";"TRENTO";"COMANO TERME";"1827";;"1498";"761";"52";"RIVOLUZIONE CIVILE";"36"
"TRENTINO-ALTO ADIGE";"BOLZANO";"BOLZANO";"ANTERIVO";"279";;"243";"125";"8";"RIVOLUZIONE CIVILE";"3"
"TRENTINO-ALTO ADIGE";"TRENTO";"TRENTO";"CIMONE";"491";;"414";"215";"6";"RIVOLUZIONE CIVILE";"10"
"TRENTINO-ALTO ADIGE";"PERGINE VALSUGANA";"TRENTO";"CINTE TESINO";"320";;"216";"110";"3";"RIVOLUZIONE CIVILE";"6"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN MARTINO IN PASSIRIA";"2111";;"1691";"870";"71";"PARTITO DEMOCRATICO";"22"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN PANCRAZIO";"1085";;"905";"463";"33";"PARTITO DEMOCRATICO";"17"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"GARGAZZONE";"1156";;"968";"486";"8";"PARTITO DEMOCRATICO";"67"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"GLORENZA";"621";;"517";"270";"15";"PARTITO DEMOCRATICO";"10"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LACES";"3379";;"2765";"1365";"66";"PARTITO DEMOCRATICO";"60"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LAGUNDO";"3409";;"2803";"1321";"48";"PARTITO DEMOCRATICO";"140"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LANA";"7576";;"6291";"3007";"157";"PARTITO DEMOCRATICO";"258"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LASA";"2674";;"2210";"1115";"47";"PARTITO DEMOCRATICO";"55"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"LAUREGNO";"229";;"165";"94";"13";"PARTITO DEMOCRATICO";"2"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MALLES VENOSTA";"3400";;"2758";"1389";"83";"PARTITO DEMOCRATICO";"65"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MARLENGO";"1756";;"1482";"726";"25";"PARTITO DEMOCRATICO";"66"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MARTELLO";"604";;"502";"275";"9";"PARTITO DEMOCRATICO";"4"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MELTINA";"1074";;"922";"486";"22";"PARTITO DEMOCRATICO";"14"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MERANO";"25487";;"19695";"9204";"284";"PARTITO DEMOCRATICO";"2545"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PRATO ALLO STELVIO";"2275";;"1851";"944";"49";"PARTITO DEMOCRATICO";"47"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PROVES";"187";;"159";"100";"10";"PARTITO DEMOCRATICO";"1"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"RIFIANO";"914";;"782";"385";"19";"PARTITO DEMOCRATICO";"12"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN GENESIO ATESINO";"1986";;"1737";"879";"43";"PARTITO DEMOCRATICO";"60"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SAN LEONARDO IN PASSIRIA";"2425";;"1976";"1014";"43";"PARTITO DEMOCRATICO";"21"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TERLANO";"2794";;"2408";"1171";"34";"PARTITO DEMOCRATICO";"147"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"VERANO";"621";;"525";"281";"8";"PARTITO DEMOCRATICO";"12"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SILANDRO";"3947";;"3310";"1611";"71";"PARTITO DEMOCRATICO";"114"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SLUDERNO";"1260";;"992";"487";"19";"PARTITO DEMOCRATICO";"13"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SARENTINO";"4760";;"4058";"2038";"106";"PARTITO DEMOCRATICO";"87"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SCENA";"1931";;"1601";"815";"50";"PARTITO DEMOCRATICO";"26"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"ANDRIANO";"688";;"607";"305";"12";"PARTITO DEMOCRATICO";"25"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"AVELENGO";"494";;"411";"217";"14";"PARTITO DEMOCRATICO";"11"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SENALES";"913";;"779";"408";"20";"PARTITO DEMOCRATICO";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"SENALE-SAN FELICE";"519";;"444";"229";"14";"PARTITO DEMOCRATICO";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TESIMO";"1332";;"1112";"567";"32";"PARTITO DEMOCRATICO";"22"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TIROLO";"1686";;"1389";"689";"21";"PARTITO DEMOCRATICO";"25"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"TUBRE";"664";;"519";"261";"13";"PARTITO DEMOCRATICO";"7"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"ULTIMO";"2051";;"1636";"838";"58";"PARTITO DEMOCRATICO";"16"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PLAUS";"416";;"343";"179";"13";"PARTITO DEMOCRATICO";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NATURNO";"3731";;"3005";"1521";"87";"PARTITO DEMOCRATICO";"81"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"PARCINES";"2478";;"2038";"998";"46";"PARTITO DEMOCRATICO";"54"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"POSTAL";"1250";;"1058";"522";"11";"PARTITO DEMOCRATICO";"54"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CERMES";"976";;"843";"421";"14";"PARTITO DEMOCRATICO";"18"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"MOSO IN PASSIRIA";"1394";;"1146";"604";"36";"PARTITO DEMOCRATICO";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"NALLES";"1263";;"1061";"503";"17";"PARTITO DEMOCRATICO";"48"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CAINES";"259";;"231";"111";"4";"PARTITO DEMOCRATICO";"5"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CASTELBELLO-CIARDES";"1673";;"1356";"695";"42";"PARTITO DEMOCRATICO";"30"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"STELVIO";"810";;"601";"315";"18";"PARTITO DEMOCRATICO";"9"
"TRENTINO-ALTO ADIGE";"MERANO";"BOLZANO";"CURON VENOSTA";"1617";;"1301";"691";"27";"PARTITO DEMOCRATICO";"17"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-OYEN";"162";;"123";"55";"1";"LEGA NORD";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-PIERRE";"2179";;"1639";"808";"38";"LEGA NORD";"62"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-VINCENT";"3514";;"2662";"1305";"71";"LEGA NORD";"131"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SARRE";"3609";;"2819";"1371";"81";"LEGA NORD";"125"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"TORGNON";"393";;"333";"172";"10";"LEGA NORD";"9"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALGRISENCHE";"155";;"141";"74";"2";"LEGA NORD";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALPELLINE";"462";;"369";"189";"15";"LEGA NORD";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALSAVARENCHE";"139";;"117";"60";"9";"LEGA NORD";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VALTOURNENCHE";"1583";;"1188";"636";"67";"LEGA NORD";"63"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VERRAYES";"986";;"772";"404";"35";"LEGA NORD";"17"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VERRES";"1899";;"1445";"688";"26";"LEGA NORD";"32"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"VILLENEUVE";"858";;"669";"340";"14";"LEGA NORD";"8"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHARVENSOD";"1793";;"1407";"716";"60";"LEGA NORD";"38"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHATILLON";"3522";;"2791";"1359";"85";"LEGA NORD";"122"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GRESSONEY-LA-TRINITE'";"228";;"175";"82";"11";"LEGA NORD";"12"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GRESSONEY-SAINT-JEAN";"611";;"462";"235";"22";"LEGA NORD";"26"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"HONE";"878";;"708";"345";"34";"LEGA NORD";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"INTROD";"428";;"346";"171";"14";"LEGA NORD";"4"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ISSIME";"316";;"239";"125";"18";"LEGA NORD";"15"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ISSOGNE";"1097";;"861";"412";"25";"LEGA NORD";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"JOVENCAN";"512";;"427";"227";"23";"LEGA NORD";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA MAGDELEINE";"87";;"74";"40";"3";"LEGA NORD";"4"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA SALLE";"1482";;"1049";"518";"48";"LEGA NORD";"44"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"MORGEX";"1487";;"1127";"548";"38";"LEGA NORD";"63"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"NUS";"2110";;"1658";"820";"67";"LEGA NORD";"56"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"OLLOMONT";"133";;"107";"61";"4";"LEGA NORD";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"OYACE";"165";;"134";"71";"4";"LEGA NORD";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PERLOZ";"352";;"262";"130";"4";"LEGA NORD";"8"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"POLLEIN";"1114";;"934";"464";"24";"LEGA NORD";"30"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONTBOSET";"153";;"113";"59";"2";"LEGA NORD";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONTEY";"583";;"476";"247";"17";"LEGA NORD";"19"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONT-SAINT-MARTIN";"2869";;"2223";"1079";"50";"LEGA NORD";"82"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PRE'-SAINT-DIDIER";"729";;"530";"264";"19";"LEGA NORD";"25"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ETROUBLES";"365";;"274";"144";"11";"LEGA NORD";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"FENIS";"1310";;"1004";"503";"36";"LEGA NORD";"19"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"FONTAINEMORE";"341";;"247";"136";"8";"LEGA NORD";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GIGNOD";"1161";;"899";"451";"36";"LEGA NORD";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GRESSAN";"2416";;"1990";"1002";"78";"LEGA NORD";"47"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA THUILE";"584";;"463";"248";"30";"LEGA NORD";"21"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LILLIANES";"353";;"240";"120";"10";"LEGA NORD";"7"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"MONTJOVET";"1317";;"1012";"521";"35";"LEGA NORD";"32"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ALLEIN";"187";;"143";"74";"6";"LEGA NORD";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ANTEY-SAINT-ANDRE'";"450";;"373";"186";"9";"LEGA NORD";"23"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AOSTA";"25377";;"19092";"9040";"473";"LEGA NORD";"759"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ARNAD";"970";;"781";"380";"21";"LEGA NORD";"12"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ARVIER";"629";;"501";"248";"7";"LEGA NORD";"14"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AVISE";"219";;"185";"101";"10";"LEGA NORD";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AYAS";"932";;"668";"342";"25";"LEGA NORD";"37"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AYMAVILLES";"1509";;"1173";"595";"26";"LEGA NORD";"26"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BARD";"103";;"85";"40";"1";"LEGA NORD";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ISSOGNE";"1097";;"861";"412";"25";"CASAPOUND ITALIA";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"JOVENCAN";"512";;"427";"227";"23";"CASAPOUND ITALIA";"5"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA MAGDELEINE";"87";;"74";"40";"3";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA SALLE";"1482";;"1049";"518";"48";"CASAPOUND ITALIA";"7"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"MORGEX";"1487";;"1127";"548";"38";"CASAPOUND ITALIA";"13"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"NUS";"2110";;"1658";"820";"67";"CASAPOUND ITALIA";"16"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"OLLOMONT";"133";;"107";"61";"4";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"OYACE";"165";;"134";"71";"4";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PERLOZ";"352";;"262";"130";"4";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"POLLEIN";"1114";;"934";"464";"24";"CASAPOUND ITALIA";"14"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONTBOSET";"153";;"113";"59";"2";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONTEY";"583";;"476";"247";"17";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PONT-SAINT-MARTIN";"2869";;"2223";"1079";"50";"CASAPOUND ITALIA";"18"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"PRE'-SAINT-DIDIER";"729";;"530";"264";"19";"CASAPOUND ITALIA";"4"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ETROUBLES";"365";;"274";"144";"11";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"FENIS";"1310";;"1004";"503";"36";"CASAPOUND ITALIA";"7"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"FONTAINEMORE";"341";;"247";"136";"8";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GIGNOD";"1161";;"899";"451";"36";"CASAPOUND ITALIA";"7"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GRESSAN";"2416";;"1990";"1002";"78";"CASAPOUND ITALIA";"11"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LA THUILE";"584";;"463";"248";"30";"CASAPOUND ITALIA";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"LILLIANES";"353";;"240";"120";"10";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"MONTJOVET";"1317";;"1012";"521";"35";"CASAPOUND ITALIA";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ALLEIN";"187";;"143";"74";"6";"CASAPOUND ITALIA";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ANTEY-SAINT-ANDRE'";"450";;"373";"186";"9";"CASAPOUND ITALIA";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AOSTA";"25377";;"19092";"9040";"473";"CASAPOUND ITALIA";"130"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ARNAD";"970";;"781";"380";"21";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ARVIER";"629";;"501";"248";"7";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AVISE";"219";;"185";"101";"10";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AYAS";"932";;"668";"342";"25";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"AYMAVILLES";"1509";;"1173";"595";"26";"CASAPOUND ITALIA";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BARD";"103";;"85";"40";"1";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BIONAZ";"173";;"150";"81";"4";"CASAPOUND ITALIA";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BRISSOGNE";"739";;"618";"333";"24";"CASAPOUND ITALIA";"3"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"BRUSSON";"627";;"482";"239";"18";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHALLAND-SAINT-ANSELME";"547";;"430";"218";"16";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHALLAND-SAINT-VICTOR";"446";;"345";"182";"10";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMBAVE";"692";;"574";"293";"30";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMOIS";"81";;"63";"33";"1";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMPDEPRAZ";"509";;"434";"224";"7";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"CHAMPORCHER";"316";;"226";"123";"2";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"RHEMES-SAINT-GEORGES";"151";;"127";"66";"19";"CASAPOUND ITALIA";"0"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"ROISAN";"718";;"539";"261";"15";"CASAPOUND ITALIA";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-CHRISTOPHE";"2490";;"2028";"1024";"43";"CASAPOUND ITALIA";"7"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-DENIS";"288";;"219";"115";"7";"CASAPOUND ITALIA";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-NICOLAS";"226";;"171";"90";"6";"UNIONE DI CENTRO";"1"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"SAINT-RHEMY-EN-BOSSES";"282";;"210";"119";"9";"UNIONE DI CENTRO";"2"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"GABY";"373";;"300";"155";"13";"UNIONE DI CENTRO";"6"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"QUART";"2908";;"2287";"1173";"75";"UNIONE DI CENTRO";"54"
"VALLE D'AOSTA";"VALLE D'AOSTA";"AOSTA";"RHEMES-NOTRE-DAME";"73";;"56";"33";"8";"UNIONE DI CENTRO";"1"
